STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,WASTE,Waste category,WST_OPER,Waste management operations,UNIT,Unit of measure,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,11.778,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,5.973,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,115.59,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2016,,58.615,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISL,Iceland,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,39.984,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISL,Iceland,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,13.085,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISL,Iceland,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,13.412,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISL,Iceland,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2016,,4.389,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,IRL,Ireland,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,20.353,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,IRL,Ireland,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,10.824,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,IRL,Ireland,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,96.463,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,IRL,Ireland,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2016,,51.303,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ITA,Italy,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,16.828,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ITA,Italy,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,6.01,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ITA,Italy,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,1011.617,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ITA,Italy,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2016,,361.322,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE6,Total waste,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,20.105,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,3.679,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE6,Total waste,RCY,Recycling,KG_HAB,Kilograms per capita,2016,,3.679,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_TEE,Temperature exchange equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,3.512,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_TEE,Temperature exchange equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,1.891,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_TEE,Temperature exchange equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2016,,1.891,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_SME,Screens and monitors,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,3.008,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_SME,Screens and monitors,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,0.362,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_SME,Screens and monitors,RCY,Recycling,KG_HAB,Kilograms per capita,2016,,0.362,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_LMP,Lamps,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,0.262,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_LE,Large equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,5.163,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_LE,Large equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,0.914,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_LE,Large equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2016,,0.914,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_SE,Small equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,6.313,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_SITTE,Small IT and telecommunication equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,1.847,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_SITTE,Small IT and telecommunication equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,0.008,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_SITTE,Small IT and telecommunication equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2016,,0.008,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE6,Total waste,GEN,Waste generated,TH_T,Thousand tonnes,2016,,2552.003,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE6,Total waste,RCY,Recycling,TH_T,Thousand tonnes,2016,,467,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_TEE,Temperature exchange equipment,GEN,Waste generated,TH_T,Thousand tonnes,2016,,445.761,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_TEE,Temperature exchange equipment,COL,Waste collected,TH_T,Thousand tonnes,2016,,240,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_TEE,Temperature exchange equipment,RCY,Recycling,TH_T,Thousand tonnes,2016,,240,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_SME,Screens and monitors,GEN,Waste generated,TH_T,Thousand tonnes,2016,,381.791,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_SME,Screens and monitors,COL,Waste collected,TH_T,Thousand tonnes,2016,,46,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_SME,Screens and monitors,RCY,Recycling,TH_T,Thousand tonnes,2016,,46,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_LMP,Lamps,GEN,Waste generated,TH_T,Thousand tonnes,2016,,33.284,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_LE,Large equipment,GEN,Waste generated,TH_T,Thousand tonnes,2016,,655.373,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_LE,Large equipment,COL,Waste collected,TH_T,Thousand tonnes,2016,,116,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2016,,467,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_LE,Large equipment,RCY,Recycling,TH_T,Thousand tonnes,2016,,116,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_SE,Small equipment,GEN,Waste generated,TH_T,Thousand tonnes,2016,,801.355,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_SITTE,Small IT and telecommunication equipment,GEN,Waste generated,TH_T,Thousand tonnes,2016,,234.439,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_SITTE,Small IT and telecommunication equipment,COL,Waste collected,TH_T,Thousand tonnes,2016,,1,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,JPN,Japan,EE_SITTE,Small IT and telecommunication equipment,RCY,Recycling,TH_T,Thousand tonnes,2016,,1,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE6,Total waste,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,14.292,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,16.264,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,5.272,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE_TEE,Temperature exchange equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,3.059,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE_SME,Screens and monitors,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,1.736,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE_LMP,Lamps,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,0.278,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE_LE,Large equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,3.375,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE_SE,Small equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,4.422,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE_SITTE,Small IT and telecommunication equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,1.423,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE6,Total waste,GEN,Waste generated,TH_T,Thousand tonnes,2016,,731.986,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,833,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2016,,270,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE_TEE,Temperature exchange equipment,GEN,Waste generated,TH_T,Thousand tonnes,2016,,156.65,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE_SME,Screens and monitors,GEN,Waste generated,TH_T,Thousand tonnes,2016,,88.897,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE_LMP,Lamps,GEN,Waste generated,TH_T,Thousand tonnes,2016,,14.22,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE_LE,Large equipment,GEN,Waste generated,TH_T,Thousand tonnes,2016,,172.851,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE_SE,Small equipment,GEN,Waste generated,TH_T,Thousand tonnes,2016,,226.48,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,KOR,Korea,EE_SITTE,Small IT and telecommunication equipment,GEN,Waste generated,TH_T,Thousand tonnes,2016,,72.888,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LUX,Luxembourg,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,20.288,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LUX,Luxembourg,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,10.611,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LUX,Luxembourg,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,11.837,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LUX,Luxembourg,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2016,,6.191,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_TEE,Temperature exchange equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,4.002,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,11.302,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_SME,Screens and monitors,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,3.243,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_SME,Screens and monitors,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,1.886,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_LE,Large equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,0.385,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_LE,Large equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,1.544,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_SE,Small equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,0.982,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_SE,Small equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,2.357,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_SITTE,Small IT and telecommunication equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,0.519,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_SITTE,Small IT and telecommunication equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,0.522,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_TEE,Temperature exchange equipment,GEN,Waste generated,TH_T,Thousand tonnes,2016,,491.126,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,1386.97,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_SME,Screens and monitors,GEN,Waste generated,TH_T,Thousand tonnes,2016,,398.025,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_SME,Screens and monitors,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,231.466,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_LE,Large equipment,GEN,Waste generated,TH_T,Thousand tonnes,2016,,47.282,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_LE,Large equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,189.428,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_SE,Small equipment,GEN,Waste generated,TH_T,Thousand tonnes,2016,,120.509,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_SE,Small equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,289.247,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_SITTE,Small IT and telecommunication equipment,GEN,Waste generated,TH_T,Thousand tonnes,2016,,63.631,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MEX,Mexico,EE_SITTE,Small IT and telecommunication equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,64.102,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NLD,Netherlands,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,21.819,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NLD,Netherlands,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,9.082,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NLD,Netherlands,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,371.592,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NLD,Netherlands,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2016,,154.675,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NZL,New Zealand,EE6,Total waste,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,19.183,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NZL,New Zealand,EE_TEE,Temperature exchange equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,2.815,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NZL,New Zealand,EE_SME,Screens and monitors,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,3.337,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NZL,New Zealand,EE_LMP,Lamps,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,0.284,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NZL,New Zealand,EE_LE,Large equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,4.028,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NZL,New Zealand,EE_SE,Small equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,6.612,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NZL,New Zealand,EE_SITTE,Small IT and telecommunication equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,2.107,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NZL,New Zealand,EE6,Total waste,GEN,Waste generated,TH_T,Thousand tonnes,2016,,90.43,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NZL,New Zealand,EE_TEE,Temperature exchange equipment,GEN,Waste generated,TH_T,Thousand tonnes,2016,,13.27,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NZL,New Zealand,EE_SME,Screens and monitors,GEN,Waste generated,TH_T,Thousand tonnes,2016,,15.729,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NZL,New Zealand,EE_LMP,Lamps,GEN,Waste generated,TH_T,Thousand tonnes,2016,,1.34,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NZL,New Zealand,EE_LE,Large equipment,GEN,Waste generated,TH_T,Thousand tonnes,2016,,18.988,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NZL,New Zealand,EE_SE,Small equipment,GEN,Waste generated,TH_T,Thousand tonnes,2016,,31.168,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NZL,New Zealand,EE_SITTE,Small IT and telecommunication equipment,GEN,Waste generated,TH_T,Thousand tonnes,2016,,9.935,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NOR,Norway,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,34.905,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NOR,Norway,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,19.59,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NOR,Norway,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,182.766,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NOR,Norway,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2016,,102.577,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,POL,Poland,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,15.176,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,POL,Poland,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,6.054,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,POL,Poland,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,583.147,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,PRT,Portugal,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,13.326,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,PRT,Portugal,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,6.746,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,POL,Poland,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2016,,232.653,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,PRT,Portugal,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,137.592,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,PRT,Portugal,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2016,,69.655,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SVK,Slovak Republic,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,12.123,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SVK,Slovak Republic,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,5.202,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SVK,Slovak Republic,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,65.837,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SVK,Slovak Republic,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2016,,28.252,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ESP,Spain,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,13.491,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ESP,Spain,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,5.382,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ESP,Spain,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,626.649,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ESP,Spain,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2016,,249.983,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SWE,Sweden,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,26.104,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SWE,Sweden,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,16.45,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SWE,Sweden,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2016,,259.03,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SWE,Sweden,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2016,,163.237,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CHE,Switzerland,EE6,Total waste,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,23.051,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CHE,Switzerland,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,11.117,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CHE,Switzerland,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,15.74,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CHE,Switzerland,EE_TEE,Temperature exchange equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,3.861,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CHE,Switzerland,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,2.279,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CHE,Switzerland,EE_TEE,Temperature exchange equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2016,,2.293,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CHE,Switzerland,EE_SME,Screens and monitors,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,3.532,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CHE,Switzerland,EE_LMP,Lamps,GEN,Waste generated,KG_HAB,Kilograms per capita,2016,,0.294,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CHE,Switzerland,EE_LMP,Lamps,MKT,Products put on the market,KG_HAB,Kilograms per capita,2016,,0.229,,A,,,,,,,
